-0.0349736213684082,-0.03619122505187988,-0.03535652160644531,-0.0355226993560791,-0.03615880012512207,-0.03728938102722168,-0.036101579666137695,-0.036689043045043945,-0.03613114356994629,-0.03561735153198242
-0.02443552017211914,-0.03879857063293457,-0.03988981246948242,-0.04332542419433594,-0.044295310974121094,-0.04572629928588867,-0.04549241065979004,-0.04702639579772949,-0.04637432098388672,-0.047181129455566406
-0.006181478500366211,-0.029099225997924805,-0.04432415962219238,-0.057720184326171875,-0.06714081764221191,-0.06772947311401367,-0.07507467269897461,-0.07842350006103516,-0.08224344253540039,-0.08166313171386719
0.013192892074584961,-0.015357017517089844,-0.04569697380065918,-0.07450366020202637,-0.09959006309509277,-0.11637616157531738,-0.1326122283935547,-0.14018559455871582,-0.15000200271606445,-0.15192294120788574
0.03704500198364258,0.003025531768798828,-0.04398775100708008,-0.09475207328796387,-0.13982653617858887,-0.1836833953857422,-0.21855664253234863,-0.24815654754638672,-0.26625561714172363,-0.2881309986114502
0.06191658973693848,0.025189638137817383,-0.03512096405029297,-0.10799574851989746,-0.1903550624847412,-0.2704501152038574,-0.34592342376708984,-0.4054996967315674,-0.4677565097808838,-0.5145959854125977
0.09139323234558105,0.05557560920715332,-0.016416549682617188,-0.11091208457946777,-0.23451590538024902,-0.36125683784484863,-0.499591588973999,-0.6263458728790283,-0.7284932136535645,-0.8394291400909424
0.12757515907287598,0.08100271224975586,0.009995222091674805,-0.10402560234069824,-0.2712728977203369,-1.0564749240875244,-1.1234707832336426,-1.0794579982757568,-1.1237826347351074,-1.798043966293335
0.14712238311767578,0.12490963935852051,0.05602550506591797,-0.09526705741882324,-0.29364538192749023,-0.5600244998931885,-0.8491718769073486,-1.1903271675109863,-1.5280330181121826,-1.8754196166992188
0.2091512680053711,0.16328930854797363,0.07844996452331543,-0.0696406364440918,-0.3066442012786865,-0.6240811347961426,-1.0306434631347656,-1.5650408267974854,-2.083230972290039,-2.6263532638549805
0.26099252700805664,0.21532273292541504,0.12901949882507324,-0.04651665687561035,-0.3101987838745117,-0.7188923358917236,-1.2703421115875244,-1.9282493591308594,-2.6056272983551025,-3.6104767322540283
0.3127431869506836,0.27083611488342285,0.1665050983428955,0.00839543342590332,-0.28261613845825195,-0.7624146938323975,-1.425102949142456,-2.2049272060394287,-3.304354429244995,-4.5425941944122314
0.3722844123840332,0.33011555671691895,0.23632407188415527,0.059484004974365234,-0.2623128890991211,-0.8037753105163574,-1.5719358921051025,-2.55644154548645,-4.055859804153442,-6.036726236343384
0.4430367946624756,0.4031808376312256,0.300429105758667,0.10426521301269531,-0.22484374046325684,-0.8045356273651123,-1.7316899299621582,-2.9840872287750244,-4.531350135803223,-6.757048845291138
0.5158605575561523,0.4727756977081299,0.38224172592163086,0.17956161499023438,-0.1346728801727295,-0.8227787017822266,-1.8433852195739746,-3.2617764472961426,-5.333428621292114,-8.640252351760864
0.8394865989685059,0.5551052093505859,0.47095823287963867,0.2764589786529541,-0.11277174949645996,-0.7951574325561523,-1.8633289337158203,-3.447420120239258,-6.414457559585571,-10.139450788497925
0.7246603965759277,0.6443357467651367,0.5617132186889648,0.355379581451416,-0.027791976928710938,-0.7468955516815186,-1.9295763969421387,-3.767839193344116,-6.699772119522095,-11.174157857894897
0.8133533000946045,0.7574625015258789,0.6576662063598633,0.4425323009490967,0.08877062797546387,-0.6993796825408936,-2.0154964923858643,-4.024685382843018,-7.133857011795044,-11.939820766448975
0.9585211277008057,0.8823034763336182,0.8005902767181396,0.6068038940429688,0.19362688064575195,-0.6438376903533936,-1.9466993808746338,-4.394068002700806,-7.887784004211426,-13.464022636413574
1.0913653373718262,1.0225868225097656,0.8904528617858887,0.7301268577575684,0.2876567840576172,-0.5208768844604492,-1.8280911445617676,-4.762897729873657,-8.385520935058594,-15.426785230636597
1.4653246402740479,1.177037000656128,1.0857009887695312,0.8728487491607666,0.44052624702453613,-0.32928895950317383,-1.8709979057312012,-4.451504945755005,-8.760443449020386,-16.90462613105774
1.4148168563842773,1.3110222816467285,1.2291977405548096,1.033475637435913,0.6586964130401611,-0.2943732738494873,-1.749561071395874,-4.5500218868255615,-9.132761478424072,-17.704138040542603
1.6084139347076416,1.535921335220337,1.411522388458252,1.2499563694000244,0.7974264621734619,-0.11156201362609863,-1.768160104751587,-4.514537811279297,-9.481054782867432,-19.674262523651123
1.7936146259307861,1.7054386138916016,1.5271997451782227,1.4762670993804932,0.9556100368499756,0.25425291061401367,-1.5358476638793945,-4.1355133056640625,-10.334957599639893,-19.395673513412476
2.1181423664093018,1.9789564609527588,1.9799940586090088,1.689788818359375,1.142106533050537,0.42812395095825195,-1.4175076484680176,-4.718156099319458,-12.293607950210571,-24.586977005004883
